date,sin_t,cos_t,aus0052-0088,aus0052-0088_Dp_mean,aus0052-0088_Hs_mean,aus0052-0088_Hs_peak,aus0052-0088_Tp_mean
2006-07-21,-0.3271603271220951,-0.9449688462364056,,63.325798,1.1655451,1.8319863,10.904445
2006-07-28,-0.4383067230125192,-0.898825465016444,,69.547386,1.9124583,3.456144,9.3812
2006-08-04,-0.5431052396834317,-0.8396646346181327,-4.9756260528391465,66.707924,0.9624349,2.0872934,9.122268
2006-08-11,-0.6400381082043503,-0.7683431655492202,-27.99361530254754,84.05355,1.0185924,1.7430159,10.534593
2006-08-18,-0.7277014757264236,-0.6858939875998223,-4.709769575650029,85.87318,0.47397596,1.209823,9.285677
2006-08-25,-0.8048257371083452,-0.593511190196115,-1.2564901353644586,58.613106,0.9039884,1.2164271,7.6704187
2006-09-01,-0.8702939222685674,-0.49253272872205434,,68.5245,1.350918,2.162773,7.8622293
2006-09-08,-0.9231578729647039,-0.38442104726885545,-9.546332297514766,66.27374,1.1178522,1.6947379,9.286899
2006-09-15,-0.9626519747161487,-0.2707418984477642,,80.00872,0.96841866,1.6597908,7.809002
2006-09-22,-0.9882042449941422,-0.15314166701312007,,67.533516,1.0414038,1.5728465,6.4391656
2006-09-29,-0.9994446170919858,-0.033323525711631344,,67.04066,1.2898147,1.7424294,8.373925
2006-10-06,-0.9962102997023297,0.0869772313136861,5.7300841946756975,74.75685,0.7215668,0.917566,9.154666
2006-10-13,-0.9785481345802031,0.20601832032517084,,71.65569,0.9280205,1.3196689,7.5968366
2006-10-20,-0.9467139181463862,0.3220757010206104,,67.35885,1.4028307,1.8133358,7.7221155
2006-10-27,-0.9011686968561569,0.4334685453485363,,58.295933,1.100467,1.611508,7.8078556
2006-11-03,-0.8425720899866032,0.5385835804920232,,66.15461,1.0680822,1.6661437,7.977004
2006-11-10,-0.7717727365467837,0.6358984534680745,7.907048966561177,67.761215,1.0434966,1.3409966,8.620567
2006-11-17,-0.6897960046655887,0.7240037789593305,,59.842228,1.0366564,2.038777,6.9915233
2006-11-24,-0.5978291414589552,0.801623551065242,10.22338841047025,70.656044,1.0008814,1.5745485,8.882597
2006-12-01,-0.4972040784469378,0.8676336233547726,,61.907707,1.1048812,1.6128689,7.69399
2006-12-08,-0.3893781415452015,0.9210779895789526,,68.06608,1.0311308,1.5179108,7.444577
2006-12-15,-0.27591294500296043,0.9611826292540837,,58.386078,1.0379038,1.4084239,6.7923975
2006-12-22,-0.15845177496083632,0.9873667175937016,,79.701645,0.874584,1.2473342,7.8639746
2006-12-29,-0.03869579017652689,0.9992510374388481,,59.804432,1.0044962,1.6814754,7.818626
2007-01-05,0.08590610426133272,0.9963032375991965,,66.22994,1.1119014,1.7224809,7.4738975
2007-01-12,0.20496611396949532,0.9787690698649216,,67.18506,1.2102995,1.9444611,8.847562
2007-01-19,0.321057654185271,0.9470596510722283,,65.95384,1.0336182,1.370192,9.665247
2007-01-26,0.4324994021339788,0.901634220265486,2.8675461598513152,67.56993,1.1427469,1.782141,8.721483
2007-02-02,0.5376773767406141,0.8431506618282,,66.2292,0.94102716,1.7453123,7.464976
2007-02-09,0.6350683134867438,0.7724559775191742,4.814461349485413,68.2907,0.9067891,1.3609153,9.189921
2007-02-16,0.7232617254437388,0.6905740195722293,,68.01837,1.5265917,1.9024698,11.5321245
2007-02-23,0.8009803309782905,0.5986906625177214,,67.74368,1.3148162,1.7103208,8.514752
2007-03-02,0.8670985522812081,0.4981366284784055,,67.5,1.4463176,1.9175377,8.790959
2007-03-09,0.9206588168102428,0.3903682146763026,,67.49607,1.6371294,1.9895879,9.915047
2007-03-16,0.9608854255574977,0.27694620226893646,,67.690414,0.93920153,1.1242658,9.9385605
2007-03-23,0.9871957872910085,0.15951325197263655,1.600812064407421,67.54521,1.0307194,1.2848576,8.396975
2007-03-30,0.9992088560679753,0.03977011384605572,,73.824265,1.2612069,1.6788509,9.899403
2007-04-06,0.9967506498213929,-0.08054900421874167,,67.762474,0.94716156,1.0557317,9.223899
2007-04-13,0.9798567700958665,-0.1997015525660636,,82.66144,0.80099267,0.98719233,9.310398
2007-04-20,0.9487718864399473,-0.31596187665790293,23.483623743500175,70.536835,0.65432084,1.0468227,6.469975
2007-04-27,0.9039461929224011,-0.42764620926777464,,67.5,0.9113837,1.0269252,8.680797
2007-05-04,0.8460288880917339,-0.533137056031809,,58.063175,0.6828481,1.0870897,8.147642
2007-05-11,0.7758587728069828,-0.6309066211876704,34.7119100779571,62.829113,1.2716414,1.9224128,8.3311405
2007-05-18,0.6944521021088763,-0.719538934232584,,63.433235,1.1729594,1.8696055,9.153023
2007-05-25,0.6029878670694714,-0.7977503570459932,,66.55246,0.6414321,1.0152295,7.36961
2007-06-01,0.5027907197793043,-0.8644081744776648,16.667922870764727,67.59135,1.0734152,1.4617256,8.048907
2007-06-08,0.3953117887649151,-0.9185469991587165,,67.51154,1.022734,1.7280116,8.510561
2007-06-15,0.2821076626819194,-0.9593827529490743,11.178944097755561,86.84998,0.55453825,0.95259994,9.081116
2007-06-22,0.16481784665719793,-0.9863240225317866,,84.256676,0.7433171,1.3691854,9.91219
2007-06-29,0.04514101777397193,-0.9989806246941579,,71.739,1.1135539,1.954242,10.950625
2007-07-06,-0.07518957641475855,-0.9971692572470178,28.042151498458963,63.915993,0.47392955,0.88701767,8.898389
2007-07-13,-0.19443122004766195,-0.9809161537413774,20.968238268394458,86.33112,0.75853145,1.2660145,10.877589
2007-07-20,-0.3108569682435036,-0.9504567035349151,22.258622517220573,84.00491,0.5504762,0.7926473,10.92542
2007-07-27,-0.4227806579826773,-0.9062320427107697,37.90553610911465,78.25848,0.8397725,1.28035,7.968917
2007-08-03,-0.5285813283559292,-0.8488826652214553,21.975775259080507,64.48151,0.9202121,1.2964087,9.783732
2007-08-10,-0.6267266965083301,-0.7792391467859886,,56.99067,0.53113914,0.90666074,7.655979
2007-08-17,-0.7157953492826642,-0.6983101158835584,,58.687508,0.7190685,1.3478271,7.2656884
2007-08-24,-0.7944973291665992,-0.6072676460566135,,64.90212,2.3261464,4.092899,10.063382
2007-08-31,-0.8616928164028521,-0.5074302810827518,-18.658535711013144,66.610886,1.388094,3.3614612,10.155743
2007-09-07,-0.9164086366943458,-0.4002439388573056,,67.48109,1.4864322,2.2207665,9.140907
2007-09-14,-0.9578523554276669,-0.28726097055059635,,62.415375,1.2646459,1.8820975,9.179487
2007-09-21,-0.9854237542919524,-0.17011767832049052,0.7466825600594973,66.25134,0.84399676,1.2036225,8.7484865
2007-09-28,-0.9987235240803972,-0.050510617185222886,,48.86064,0.8109195,1.1511015,7.9085913
2007-10-05,-0.9975590477788613,0.06982797572987089,-0.02849019882538073,50.407516,0.79544556,1.4178083,6.4666677
2007-10-12,-0.981947190186646,0.18915526872004093,,45.91148,1.0921906,1.8728411,6.3745217
2007-10-19,-0.9521140536681102,0.3057430764672831,,69.83019,0.7855784,1.2113581,7.330726
2007-10-26,-0.9084917035725082,0.41790288888678667,,67.449265,1.3269536,1.9622406,8.350972
2007-11-02,-0.8517119107469189,0.5240103253675756,,61.338757,1.3271135,1.6704296,7.784962
2007-11-09,-0.7825970017677834,0.6225286602431057,,74.00763,1.1982007,1.9352295,9.470866
2007-11-16,-0.7021479494046978,0.712031078778713,,68.08312,1.2389284,2.1407526,9.645196
2007-11-23,-0.6115298757991053,0.7912213413483807,,67.860634,1.0205727,1.5063369,8.062256
2007-11-30,-0.5120551783114646,0.8589525565270845,,68.04347,1.1633844,1.5010535,9.447539
2007-12-07,-0.4051645224207563,0.9142437912130223,,68.046234,0.9787071,1.3695838,9.537589
2007-12-14,-0.29240597695107734,0.9562942772197719,-1.6172171309941064,74.293915,1.0642638,1.4973723,9.842407
2007-12-21,-0.17541259380427843,0.9844950085880858,,67.75539,1.1302987,1.4959944,10.179501
2007-12-28,-0.05587875690537313,0.9984375616565666,,67.20675,1.1736345,2.1346343,8.368709
2008-01-04,0.06875540848113941,0.9976335468520451,,66.320274,3.0089798,3.5626774,11.175356
2008-01-11,0.18809941761179758,0.9821499931752291,,67.72444,1.4348332,2.2889283,9.866714
2008-01-18,0.3047192331091634,0.9524422234305676,,67.65705,1.610258,1.8658707,9.986129
2008-01-25,0.4169258813287287,0.908940487313808,,67.890976,1.3892257,2.1393795,10.657724
2008-02-01,0.5230943033491326,0.8522748088519838,,67.645645,1.3579986,1.6683964,10.728674
2008-02-08,0.6216868902665479,0.7832658619336791,,67.482506,1.8189185,2.1886864,11.470123
2008-02-15,0.7112757519738152,0.7029130847082615,,76.859,1.0574174,2.2094445,8.151066
2008-02-22,0.7905633969115482,0.612380204990065,,76.316345,1.4587858,2.6642182,8.463106
2008-02-29,0.8584015232918917,0.512978386299228,,71.24117,0.89730054,1.1531227,9.4945755
2008-03-07,0.9138076496466615,0.4061472386305789,-9.121285048057388,85.84822,0.6610233,0.94913155,8.825325
2008-03-14,0.9559793438440766,0.2934339689665273,,66.36117,1.3504084,1.7520721,8.518037
2008-03-21,0.984305844499033,0.17647097349152166,-10.528049750419228,67.775925,1.2865256,1.5387765,8.336598
2008-03-28,0.998376906467142,0.056952196034039754,,67.62085,1.0190477,1.392815,8.767961
2008-04-04,0.9979887423155984,-0.06339140486951038,,69.771706,0.83493316,0.96253014,8.917842
2008-04-11,0.9831469737221499,-0.1828169249850199,,75.54503,1.0724398,1.268603,7.9871287
2008-04-18,0.9540665500578387,-0.2995947563972602,,75.732315,1.0405997,1.5432758,9.464771
2008-04-25,0.9111686353326631,-0.41203363695942635,,67.8875,1.6249357,2.144814,10.642344
2008-05-02,0.8550745085896932,-0.518505144391157,-4.00700333274915,67.44127,0.66624516,1.3901958,8.49882
2008-05-09,0.7865965660866021,-0.6174672802835514,5.829212635353514,83.06951,0.5681936,0.7261616,11.4432535
2008-05-16,0.7067265555776159,-0.7074868024503348,,87.14468,0.4945186,0.7349363,7.321804
2008-05-23,0.6166212130956382,-0.7872599821916922,6.423835506656701,69.972565,0.80471385,1.3022257,9.216142
2008-05-30,0.5175855102531889,-0.8556314858488706,,70.12749,0.826755,2.4376335,11.143634
2008-06-06,0.4110537546870351,-0.9116111071930239,,60.915985,1.9453049,3.2613683,8.964592
2008-06-13,0.2985688173637202,-0.9543881083175908,,74.278305,1.1324099,1.6943477,8.245844
2008-06-20,0.18175978759137534,-0.9833429613388902,,70.24707,1.087085,1.3758157,11.338079
2008-06-27,0.062318379354325076,-0.998056320853012,-3.628446294618982,78.847374,0.61786515,1.1832988,11.670851
2008-07-04,-0.05802556932878035,-0.9983150972033183,,76.95956,0.44409797,1.1778854,7.1370063
2008-07-11,-0.17752914918703497,-0.984115542601034,,69.527916,1.1327127,1.551912,7.7529135
2008-07-18,-0.2944616217868012,-0.9556633054034704,,67.51473,1.0808682,1.2359198,8.88221
2008-07-25,-0.4071294853542516,-0.9133704517637858,,63.03722,1.1918179,2.5923712,9.879845
2008-08-01,-0.5139010013093103,-0.8578494977869301,,78.29886,0.73654854,1.5256771,10.134881
2008-08-08,-0.6132298262997502,-0.7899045386224707,,70.320984,0.41177854,0.78975165,8.427015
2008-08-15,-0.7036774074790128,-0.7105196029692745,4.9035057731233,81.51209,0.43102118,0.49078003,9.703395
2008-08-22,-0.7839338166829201,-0.620844401650647,,73.75994,0.61477757,1.2492168,8.202084
2008-08-29,-0.8528367217694595,-0.522177676659508,,83.08141,0.6101058,0.9108838,9.280522
2008-09-05,-0.9093882203647925,-0.4159483918249421,,56.706306,1.5717988,3.4547222,8.807209
2008-09-12,-0.9527692922168511,-0.30369503751065885,,67.76408,1.0608399,2.1838667,11.2894
2008-09-19,-0.9823516608469237,-0.18704334906991657,,67.58977,1.3430372,1.8375124,9.149526
2008-09-26,-0.9977068927101168,-0.06768276175455162,-9.061241163083878,51.09454,1.180728,1.6814145,7.225507
2008-10-03,-0.9986126020839734,0.052658056924614005,-12.593532184859754,57.126896,1.1784914,1.7029145,7.5913944
2008-10-10,-0.9850556718215013,0.172236243027682,7.911269656497154,54.621937,1.095795,1.8427838,7.3451624
2008-10-17,-0.957232443323312,0.2893199776186952,,65.08159,1.0590404,1.4740175,7.6365705
2008-10-24,-0.9155458729775467,0.40221356823680365,-7.604202998423659,76.750046,0.9859342,1.713643,9.546952
2008-10-31,-0.8605996962501181,0.5092820071573356,-6.058849774797949,66.16317,0.9859399,1.6856709,6.7113214
2008-11-07,-0.7931896839451843,0.6089746507720486,,68.62018,0.81243706,1.2570013,7.120958
2008-11-14,-0.7142921172691032,0.699847677146407,,69.07478,1.3054667,1.9662983,8.421156
2008-11-21,-0.6250496486104377,0.7805849965070866,,71.48509,1.2708043,1.9889323,8.385165
2008-11-28,-0.5267547528105542,0.8500173118187018,-7.973495531091629,57.040073,0.9291894,1.931544,8.4740095
2008-12-05,-0.42083100859565564,0.9071390534005044,-1.5921226120279641,41.163662,0.89874595,1.8096205,7.112914
2008-12-12,-0.30881248126625377,0.9511229423235357,-16.831946648994744,59.591343,0.9968005,1.513009,8.711284
2008-12-19,-0.19232150523909483,0.9813319716704275,-5.380288879963672,41.80419,0.8926829,1.5584025,7.26549
2008-12-26,-0.07304518821104743,0.9973286321364752,,70.10977,0.8502463,1.1395105,8.201743
2009-01-02,0.03439806061360801,0.9994082116062598,,59.04755,1.0542315,1.3317055,7.751821
2009-01-09,0.1542040475626894,0.988039023376751,,68.10367,1.4374099,1.668275,8.61555
2009-01-16,0.2717767384711357,0.9623603298276545,,63.888626,1.4667815,1.8843783,10.388281
2009-01-23,0.38541335945432564,0.9227440286201427,,73.50353,1.0303004,1.6962214,6.21108
2009-01-30,0.49346814167723735,0.8697638720650646,-5.959674872342703,66.83868,1.2604983,1.8484844,7.846967
2009-02-06,0.5943761565849831,0.804187157621448,-5.178922957205799,66.94016,1.4765731,1.6531978,8.738152
2009-02-13,0.6866759803451553,0.726963615332308,,73.170715,1.3001957,2.1891267,8.2933855
2009-02-20,0.7690308592589181,0.6392116531380588,,72.30385,1.4067923,3.5547545,8.645276
2009-02-27,0.8402480696078469,0.5422021592729844,-3.4315214977368385,67.56844,1.0030285,1.1791329,7.5247946
2009-03-06,0.8992961915530253,0.4373400963303323,-0.5118222771322678,66.08187,0.88713944,1.3183266,8.490995
2009-03-13,0.945320046913132,0.3261441535642696,,63.422043,1.6318138,2.5397716,8.805312
2009-03-20,0.9776530844816641,0.2102247521189836,5.746894474488045,64.857025,1.035729,1.4221656,8.100947
2009-03-27,0.9958270335100595,0.09126072172931188,,67.65061,1.3989217,1.7766988,9.137266
2009-04-03,0.9995786855478958,-0.029025013321975237,-33.597248251410576,67.603645,2.5761573,4.3995233,10.487216
2009-04-10,0.9888537064205885,-0.1488903868564548,,67.605774,1.7055613,2.3521898,11.980017
2009-04-17,0.9638074231367307,-0.26659942067929354,-18.43634660853104,67.23831,1.5616382,2.0105386,9.527827
2009-04-24,0.9248025743285089,-0.38044736628785164,,75.1396,1.6093088,2.5154126,11.504555
2009-05-01,0.8724040568049612,-0.48878539428899265,,61.496872,0.859001,1.1902732,9.942431
2009-05-08,0.8073707443023492,-0.5900444739548627,,75.46009,0.7612918,1.0254416,10.79955
2009-05-15,0.7306444969184916,-0.6827580970759147,,80.97372,0.58430356,0.8819483,12.159006
2009-05-22,0.6433365204044917,-0.765583517007675,,61.58133,2.4670427,6.017832,10.233779
2009-05-29,0.5467112728685939,-0.8373211953118121,,73.03362,1.7685935,5.7964544,11.6702795
2009-06-05,0.44216815196707204,-0.8969321743510065,,77.3717,1.056332,1.6479465,7.7860966
2009-06-12,0.3312212278016865,-0.9435531242349544,-0.35919012005300033,74.748276,0.57396096,1.101775,8.84512
2009-06-19,0.21547731504673012,-0.976508846196619,-41.63402824999406,62.612885,0.7159699,2.1474078,11.236841
2009-06-26,0.0966127018812031,-0.9953220513156602,,67.25019,1.9249303,2.7042239,9.356883
2009-07-03,-0.023651127245231586,-0.9997202729664083,-17.656982311630202,66.25788,0.6497236,1.1767622,9.46564
2009-07-10,-0.1435724234118113,-0.9896398128792412,,84.828964,0.8232186,1.7814918,9.608037
2009-07-17,-0.2614143985111562,-0.965226663665613,,74.30393,1.1547679,2.5265112,11.881913
2009-07-24,-0.3754703786876202,-0.9268343944460494,-53.33639213401622,65.2195,0.67183757,1.3121101,7.3730597
2009-07-31,-0.48408852163897587,-0.8750190302029955,,64.50126,0.5985517,1.2676091,8.852725
2009-08-07,-0.5856957398073508,-0.8105309990194823,-26.819625203714367,67.71024,0.6380364,1.0644706,9.052309
2009-08-14,-0.6788204829862357,-0.734304263829602,-23.097905412037704,67.80083,1.4043316,1.9968394,11.075162
2009-08-21,-0.7621140503891487,-0.6474427960827475,,65.50406,1.011225,1.4714141,10.182034
2009-08-28,-0.8343701235229537,-0.5512045872199277,-22.082172356596033,43.24619,0.8908993,1.8051671,8.95071
2009-09-04,-0.8945422369764496,-0.4469834295196742,,59.260788,0.92808425,1.8237095,8.452079
2009-09-11,-0.9417589340994617,-0.33628873017668287,-28.15570365942375,67.7795,1.2998192,1.8917352,9.410209
2009-09-18,-0.9753363880767837,-0.2207236509605022,-22.103241457343444,67.7623,1.2414111,1.6891935,10.188075
2009-09-25,-0.994788305609327,-0.10196189005174576,-16.59343120781176,52.15455,0.949757,2.2227404,8.203758
2009-10-02,-0.999832969770105,0.018276557681691223,-22.64439075089308,50.35054,0.7881588,1.5682375,7.793152
2009-10-09,-0.9903973200352558,0.13825031091098192,,73.31569,0.96326727,1.37376,11.122638
2009-10-16,-0.9666180104000972,0.2562218218071163,,48.746094,1.0199544,2.0468664,8.416454
2009-10-23,-0.9288394302558068,0.3704825404820963,,76.1644,0.7074607,1.1729096,6.2540436
2009-10-30,-0.8776087166898392,0.4793776594606945,,54.17275,1.0254141,1.4593173,6.667612
2009-11-06,-0.8136678304455991,0.5813300798152042,-17.688796958188505,52.95051,0.82335633,1.3063937,5.851251
2009-11-13,-0.7379428103031386,0.6748632518680403,-15.576514884511084,61.92949,1.1091516,1.8340725,7.5976753
2009-11-20,-0.6515303615068021,0.75862255966641,,52.08506,0.8087287,1.5845634,6.1944785
2009-11-27,-0.5556819724760489,0.8313949395234058,-10.067085003802987,55.252953,1.2235167,1.9029676,6.584281
2009-12-04,-0.451785789832884,0.8921264484954345,,62.527107,0.90805715,1.9562336,8.334137
2009-12-11,-0.34134651424503615,0.9399375283564133,,46.09564,1.3412596,2.1439695,7.003254
2009-12-18,-0.22596360824801906,0.974135744004672,,67.46178,1.1328233,1.7522063,7.691011
2009-12-25,-0.10730813165636247,0.9942258118156161,,67.58115,0.86573464,1.54632,9.411399
2010-01-01,0.017201575418260506,0.9998520419557735,,67.5,1.4931201,1.9803559,7.886631
2010-01-08,0.13718540405660057,0.9905453876091833,,70.120605,0.9633144,1.2825366,7.364223
2010-01-15,0.2551824131233728,0.9668929289391521,-22.4836041870482,67.589005,0.95150864,1.3588004,8.326521
2010-01-22,0.3694836834473831,0.9292372181882051,,63.038097,0.7674821,1.0602077,9.421328
2010-01-29,0.4784338202547012,0.8781236129591848,,53.87481,0.789785,1.4153008,7.5713005
2010-02-05,0.580454927809098,0.8142923779467267,,67.87321,1.6814687,2.3685086,9.843492
2010-02-12,0.6740694616546162,0.7386679638813748,,67.53407,1.7751946,2.524071,10.182681
2010-02-19,0.7579216274973472,0.6523456189565257,-26.38932037561173,59.21792,1.3300232,2.0612862,9.86373
2010-02-26,0.8307970168121247,0.5565755266413303,,68.04878,1.1942858,1.7095944,8.663349
2010-03-05,0.8916401947968874,0.45274469960737107,,67.87152,1.4221532,1.8096229,8.454562
2010-03-12,0.9395699859530622,0.342356891994542,-14.740266527202124,70.27601,1.3302355,1.5834658,11.553373
2010-03-19,0.9738922359149924,0.22701082094141847,,62.552944,1.7544146,2.4563274,11.437479
2010-03-26,0.9941098647022418,0.10837701279187609,-19.155078642642025,61.263985,1.2469041,2.337883,9.513273
2010-04-02,0.9999300657962057,-0.011826390691832589,,67.648544,1.2150857,1.868344,9.064649
2010-04-09,0.9912685467787256,-0.13185851571739118,,66.70299,1.0843532,1.7251788,10.314976
2010-04-16,0.9682507501166718,-0.2499809690726521,,70.9737,0.82666,1.0963626,8.76756
2010-04-23,0.9312100364121947,-0.3644830148102912,,66.57754,1.2627418,1.6316898,8.07682
2010-04-30,0.8806828564301475,-0.47370635037968,,69.89259,0.8747981,1.2933382,8.7357435
2010-05-07,0.8174009818249189,-0.5760691233798758,-22.039803177663003,67.60345,1.242842,1.5886627,10.055316
2010-05-14,0.742280907086982,-0.6700888411055113,-10.084015843094363,78.40552,0.9500273,1.2772942,10.599243
2010-05-21,0.6564105761979381,-0.7544038410927472,,84.5869,0.543217,0.71443284,10.372032
2010-05-28,0.5610336262283677,-0.8277930117131022,,71.895645,0.9323276,1.6356874,10.223943
2010-06-04,0.4575313760742512,-0.8891934772070711,,85.50996,0.6474177,1.7476618,7.898673
2010-06-11,0.3474028211842774,-0.9377159910299093,,82.29823,0.66218966,1.0574042,10.04727
2010-06-18,0.23224292400907015,-0.9726578145718654,0.8751814326896579,78.05101,0.7638503,1.3097287,7.260995
2010-06-25,0.11371951458594969,-0.9935128947338007,,67.279366,1.1685607,1.6165856,9.69297
2010-07-02,-0.00645086419810515,-0.9999791929590823,,67.77929,0.60337675,0.83233964,9.796617
2010-07-09,-0.12652781683868314,-0.9919630595773397,,83.203964,0.8746929,1.5367202,9.686338
2010-07-16,-0.24477230089725957,-0.9695805901076308,-7.04428132298716,67.813034,1.1966089,2.1358852,10.666337
2010-07-23,-0.3594718130884232,-0.9331559438780432,,77.819595,0.5847888,0.7480298,8.171322
2010-07-30,-0.46896519100763184,-0.8832166493127127,,53.556988,1.0437595,1.8092695,7.8387628
2010-08-06,-0.5716666713027052,-0.8204859638785327,,65.729546,0.85093117,1.6182611,9.656296
2010-08-13,-0.666088855860977,-0.7458723993404063,,61.391705,1.3737818,2.908078,9.522969
2010-08-20,-0.7508642533989489,-0.6604565640279754,,56.795975,0.77605486,1.118121,8.198778
2010-08-27,-0.8247650844733614,-0.5654755126737576,-10.992469900963272,71.01805,0.42694873,1.3797108,7.4337363
2010-09-03,-0.886721063082993,-0.46230483047981086,,70.61241,0.607971,1.8462458,7.6450644
2010-09-10,-0.9358348973349941,-0.35243871088460327,-6.3870863133846285,54.26245,1.154836,2.0610402,7.626386
2010-09-17,-0.97139528468375,-0.23746831555846842,-0.8500533472305847,65.04375,0.7184034,1.369033,10.333171
2010-09-24,-0.9928872135356962,-0.11905873003404988,,68.217606,0.78968203,1.0831802,10.588315
2010-10-01,-0.9999994220246925,0.001075151282798226,-1.3720012290580996,68.302315,0.8622048,1.4424852,7.171684
2010-10-08,-0.9926289059345095,0.12119346147073601,,67.73724,2.0477178,3.075535,10.176344
2010-10-15,-0.9708824104813836,0.2395565591209271,,64.10519,2.3402088,3.615611,9.958084
2010-10-22,-0.9350748843515574,0.3544502230989869,,66.95687,0.7035344,1.2832724,10.262743
2010-10-29,-0.8857249183835637,0.4642104791518923,,67.658905,0.860578,1.078903,8.29648
2010-11-05,-0.8235472349556007,0.5672476988027229,,67.98071,1.3195654,1.9450593,9.561089
2010-11-12,-0.7494423368521953,0.6620696215153815,,67.47773,1.3365206,1.6464711,7.4294715
2010-11-19,-0.6644834655228552,0.7473029667054297,-23.949071495480837,67.74041,1.2131413,1.4637209,8.557001
2010-11-26,-0.5699010576127624,0.821713322596059,,68.57926,1.5187827,2.0916123,8.56904
2010-12-03,-0.46706492487743034,0.8842230238742036,,67.40002,1.541669,2.0163028,8.276113
2010-12-10,-0.3574644155648614,0.9339267592294762,,69.40998,1.4767236,2.0378036,8.119565
2010-12-17,-0.2426868445825954,0.9701046827361175,,56.989277,1.0219408,1.6850723,7.107594
2010-12-24,-0.12439450483979998,0.9922328391893008,,62.188354,0.8909314,1.3650519,7.563085
2010-12-31,-0.004300592702981974,0.9999907524084426,,68.07062,1.3757536,1.7855716,8.753621
2011-01-07,0.1201261651823505,0.9927586335250793,,68.16565,1.2767029,2.0886917,8.619578
2011-01-14,0.23851257519407648,0.9711394088771653,,67.4523,2.1373317,2.532485,9.688247
2011-01-21,0.3534446712740877,0.9354554315134164,-32.30655433916431,68.13714,1.5888848,3.0805712,9.785328
2011-01-28,0.4632579225674917,0.88622350294858,,71.87928,1.2164632,2.343455,9.593528
2011-02-04,0.5663619330814524,0.8241566360566663,-25.1802950992753,58.368706,1.5853664,2.5421002,10.484612
2011-02-11,0.6612634749656386,0.7501537286959042,,68.13217,1.0231805,1.4344264,8.25045
2011-02-18,0.746588114532413,0.6652865452111116,,68.712975,1.2159922,1.5848541,8.860727
2011-02-25,0.8211001178128892,0.5707841943569036,,71.362465,1.2156905,1.5201788,10.161799
2011-03-04,0.8837203473619977,0.4680153284438345,,57.15363,0.74639475,1.129873,8.152674
2011-03-11,0.9335418911179212,0.35846832151248087,,70.32388,1.3683077,1.5352006,9.437392
2011-03-18,0.969843196967294,0.24372971360968387,,67.94371,1.258826,1.7498107,9.814274
2011-03-25,0.992098522791769,0.12546123335273648,-22.278444700694024,78.81887,1.026768,1.310843,9.084945
2011-04-01,0.9999855506507186,0.005375731557583884,,70.90318,1.2897693,2.087125,11.121186
2011-04-08,0.9933900548258936,-0.11478762552212701,-17.78520960249216,84.39317,0.87187433,1.182001,7.053684
2011-04-15,0.9724075561219968,-0.23328854407545518,,67.60573,0.99036825,1.1730762,8.811416
2011-04-22,0.9373419384643772,-0.3484108069446808,-60.167079025348755,64.295715,0.94265085,1.2725705,8.447828
2011-04-29,0.8887010478292915,-0.45848712914008766,,76.763466,1.0305287,1.4565957,8.580471
2011-05-06,0.8271893372462497,-0.5619233046832195,-20.919806803093394,75.04799,1.220439,2.27797,11.267705
2011-05-13,0.753697664392914,-0.6572212950663319,,70.93443,0.79613787,1.1053625,11.501496
2011-05-20,0.6692903895412567,-0.7430009249440493,10.471055477512778,69.162,0.9073985,1.5064368,11.004413
2011-05-27,0.5751899607119775,-0.8180198708443175,,68.21486,1.0922537,1.6653315,9.184919
2011-06-03,0.47275920928627757,-0.881191653407483,,73.39695,1.1407667,2.175442,10.740334
2011-06-10,0.36348161248290634,-0.9316013725767187,,67.808815,0.9584536,1.3367465,11.036271
2011-06-17,0.24893980855376657,-0.9685189578512204,,73.472275,1.1316054,1.7048194,9.683181
2011-06-24,0.13079267585675922,-0.9914097417023038,,81.49018,0.45769846,0.7831759,9.010851
2011-07-01,0.01075130776352193,-0.9999422030204416,12.931766614522502,77.92511,0.82558644,1.2120197,7.013543
2011-07-08,-0.10944576864891556,-0.993992768446958,10.29451656561588,73.84991,0.8420003,1.2089553,11.052437
2011-07-15,-0.2280577712215198,-0.9736476020539838,3.2550162471744386,83.21364,0.48371616,0.8646286,14.499173
2011-07-22,-0.34336687399638804,-0.939201357453208,18.89782628050142,76.682014,0.8820969,1.2697191,8.269812
2011-07-29,-0.45370308603134424,-0.8911529104063088,24.9022732073374,85.47705,0.6869914,1.216439,10.648216
2011-08-05,-0.5574684374327892,-0.8301981337405212,,67.6808,0.883465,1.541174,8.591841
2011-08-12,-0.65316012232693,-0.7572198192083127,,74.9452,0.75515854,1.4712147,10.004704
2011-08-19,-0.7393922635959241,-0.673274892250183,21.81347895958052,78.44768,0.62471855,1.3579254,8.333617
2011-08-26,-0.8149159841660791,-0.5795791048257612,,71.94862,1.7501973,2.6749127,10.231243
2011-09-02,-0.8786374941610001,-0.4774894280028391,8.548868173942566,67.500916,0.8598905,1.4124249,9.255451
2011-09-09,-0.9296339319682695,-0.3684843993077793,0.5148466195989556,68.445885,1.2466298,1.7588832,9.412669
2011-09-16,-0.9671667297977312,-0.2541427094613622,13.218958873960531,68.844124,0.5580188,0.96652704,10.807384
2011-09-23,-0.9906923101615609,-0.13612033862266704,,48.452023,0.5591313,1.4654124,7.6774545
